year,area,age_group,day_consultations,modality,priority,center_id,professional_type,total_hours,total_area_hours,weight,day_consultations_center
2021,Cartagena,45-49,66,In-person,0,112,GP,308.3065943782642,4932.905510052229,0.06249999999999998,4
2021,Cartagena,45-49,66,In-person,0,113,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,45-49,66,In-person,0,116,GP,94.86356750100438,4932.905510052229,0.019230769230769225,1
2021,Cartagena,45-49,66,In-person,0,117,GP,118.57945937625547,4932.905510052229,0.02403846153846153,2
2021,Cartagena,45-49,66,In-person,0,118,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,45-49,66,In-person,0,119,GP,47.43178375050219,4932.905510052229,0.009615384615384612,1
2021,Cartagena,45-49,66,In-person,0,121,GP,118.57945937625547,4932.905510052229,0.02403846153846153,2
2021,Cartagena,45-49,66,In-person,0,122,GP,47.43178375050219,4932.905510052229,0.009615384615384612,1
2021,Cartagena,45-49,66,In-person,0,123,GP,47.43178375050219,4932.905510052229,0.009615384615384612,1
2021,Cartagena,45-49,66,In-person,0,126,GP,189.72713500200874,4932.905510052229,0.03846153846153844,3
2021,Cartagena,45-49,66,In-person,0,133,GP,237.1589187525109,4932.905510052229,0.04807692307692306,3
2021,Cartagena,45-49,66,In-person,0,134,GP,213.44302687725983,4932.905510052229,0.043269230769230754,3
2021,Cartagena,45-49,66,In-person,0,151,GP,260.87481062776203,4932.905510052229,0.05288461538461537,3
2021,Cartagena,45-49,66,In-person,0,154,GP,118.57945937625547,4932.905510052229,0.02403846153846153,2
2021,Cartagena,45-49,66,In-person,0,235,GP,308.3065943782642,4932.905510052229,0.06249999999999998,4
2021,Cartagena,45-49,66,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,5
2021,Cartagena,45-49,66,In-person,0,266,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,45-49,66,In-person,0,269,GP,94.86356750100438,4932.905510052229,0.019230769230769225,1
2021,Cartagena,45-49,66,In-person,0,271,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,5-9,41,In-person,0,95,GP,308.3065943782642,4932.905510052229,0.06249999999999998,3
2021,Cartagena,5-9,41,In-person,0,96,GP,355.7383781287664,4932.905510052229,0.07211538461538458,3
2021,Cartagena,5-9,41,In-person,0,99,GP,355.7383781287664,4932.905510052229,0.07211538461538458,3
2021,Cartagena,5-9,41,In-person,0,102,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,5-9,41,In-person,0,103,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,5-9,41,In-person,0,111,GP,142.29535125150656,4932.905510052229,0.028846153846153837,1
2021,Cartagena,5-9,41,In-person,0,112,GP,308.3065943782642,4932.905510052229,0.06249999999999998,3
2021,Cartagena,5-9,41,In-person,0,113,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,5-9,41,In-person,0,116,GP,94.86356750100438,4932.905510052229,0.019230769230769225,1
2021,Cartagena,5-9,41,In-person,0,117,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,5-9,41,In-person,0,118,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,5-9,41,In-person,0,121,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,5-9,41,In-person,0,126,GP,189.72713500200874,4932.905510052229,0.03846153846153844,2
2021,Cartagena,5-9,41,In-person,0,133,GP,237.1589187525109,4932.905510052229,0.04807692307692306,2
2021,Cartagena,5-9,41,In-person,0,134,GP,213.44302687725983,4932.905510052229,0.043269230769230754,2
2021,Cartagena,5-9,41,In-person,0,151,GP,260.87481062776203,4932.905510052229,0.05288461538461537,2
2021,Cartagena,5-9,41,In-person,0,154,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,5-9,41,In-person,0,235,GP,308.3065943782642,4932.905510052229,0.06249999999999998,3
2021,Cartagena,5-9,41,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,3
2021,Cartagena,5-9,41,In-person,0,266,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,5-9,41,In-person,0,269,GP,94.86356750100438,4932.905510052229,0.019230769230769225,1
2021,Cartagena,5-9,41,In-person,0,271,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,50-54,62,In-person,0,95,GP,308.3065943782642,4932.905510052229,0.06249999999999998,4
2021,Cartagena,50-54,62,In-person,0,96,GP,355.7383781287664,4932.905510052229,0.07211538461538458,4
2021,Cartagena,50-54,62,In-person,0,99,GP,355.7383781287664,4932.905510052229,0.07211538461538458,4
2021,Cartagena,50-54,62,In-person,0,102,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,50-54,62,In-person,0,103,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,50-54,62,In-person,0,109,GP,47.43178375050219,4932.905510052229,0.009615384615384612,1
2021,Cartagena,50-54,62,In-person,0,111,GP,142.29535125150656,4932.905510052229,0.028846153846153837,2
2021,Cartagena,50-54,62,In-person,0,112,GP,308.3065943782642,4932.905510052229,0.06249999999999998,4
2021,Cartagena,50-54,62,In-person,0,113,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,50-54,62,In-person,0,116,GP,94.86356750100438,4932.905510052229,0.019230769230769225,1
2021,Cartagena,50-54,62,In-person,0,117,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,50-54,62,In-person,0,118,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,50-54,62,In-person,0,119,GP,47.43178375050219,4932.905510052229,0.009615384615384612,1
2021,Cartagena,50-54,62,In-person,0,121,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,50-54,62,In-person,0,122,GP,47.43178375050219,4932.905510052229,0.009615384615384612,1
2021,Cartagena,50-54,62,In-person,0,123,GP,47.43178375050219,4932.905510052229,0.009615384615384612,1
2021,Cartagena,50-54,62,In-person,0,126,GP,189.72713500200874,4932.905510052229,0.03846153846153844,2
2021,Cartagena,50-54,62,In-person,0,133,GP,237.1589187525109,4932.905510052229,0.04807692307692306,3
2021,Cartagena,50-54,62,In-person,0,134,GP,213.44302687725983,4932.905510052229,0.043269230769230754,3
2021,Cartagena,50-54,62,In-person,0,151,GP,260.87481062776203,4932.905510052229,0.05288461538461537,3
2021,Cartagena,50-54,62,In-person,0,154,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,50-54,62,In-person,0,235,GP,308.3065943782642,4932.905510052229,0.06249999999999998,4
2021,Cartagena,50-54,62,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,4
2021,Cartagena,50-54,62,In-person,0,266,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,50-54,62,In-person,0,269,GP,94.86356750100438,4932.905510052229,0.019230769230769225,1
2021,Cartagena,50-54,62,In-person,0,271,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,55-59,54,In-person,0,95,GP,308.3065943782642,4932.905510052229,0.06249999999999998,3
2021,Cartagena,55-59,54,In-person,0,96,GP,355.7383781287664,4932.905510052229,0.07211538461538458,4
2021,Cartagena,55-59,54,In-person,0,99,GP,355.7383781287664,4932.905510052229,0.07211538461538458,4
2021,Cartagena,55-59,54,In-person,0,102,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,55-59,54,In-person,0,103,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,55-59,54,In-person,0,109,GP,47.43178375050219,4932.905510052229,0.009615384615384612,1
2021,Cartagena,55-59,54,In-person,0,111,GP,142.29535125150656,4932.905510052229,0.028846153846153837,2
2021,Cartagena,55-59,54,In-person,0,112,GP,308.3065943782642,4932.905510052229,0.06249999999999998,3
2021,Cartagena,55-59,54,In-person,0,113,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,55-59,54,In-person,0,116,GP,94.86356750100438,4932.905510052229,0.019230769230769225,1
2021,Cartagena,55-59,54,In-person,0,117,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,55-59,54,In-person,0,118,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,55-59,54,In-person,0,119,GP,47.43178375050219,4932.905510052229,0.009615384615384612,1
2021,Cartagena,55-59,54,In-person,0,121,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,55-59,54,In-person,0,122,GP,47.43178375050219,4932.905510052229,0.009615384615384612,1
2021,Cartagena,55-59,54,In-person,0,123,GP,47.43178375050219,4932.905510052229,0.009615384615384612,1
2021,Cartagena,55-59,54,In-person,0,126,GP,189.72713500200874,4932.905510052229,0.03846153846153844,2
2021,Cartagena,55-59,54,In-person,0,133,GP,237.1589187525109,4932.905510052229,0.04807692307692306,3
2021,Cartagena,55-59,54,In-person,0,134,GP,213.44302687725983,4932.905510052229,0.043269230769230754,2
2021,Cartagena,55-59,54,In-person,0,151,GP,260.87481062776203,4932.905510052229,0.05288461538461537,3
2021,Cartagena,55-59,54,In-person,0,154,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,55-59,54,In-person,0,235,GP,308.3065943782642,4932.905510052229,0.06249999999999998,3
2021,Cartagena,55-59,54,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,4
2021,Cartagena,55-59,54,In-person,0,266,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,55-59,54,In-person,0,269,GP,94.86356750100438,4932.905510052229,0.019230769230769225,1
2021,Cartagena,55-59,54,In-person,0,271,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,60-64,42,In-person,0,95,GP,308.3065943782642,4932.905510052229,0.06249999999999998,3
2021,Cartagena,60-64,42,In-person,0,96,GP,355.7383781287664,4932.905510052229,0.07211538461538458,3
2021,Cartagena,60-64,42,In-person,0,99,GP,355.7383781287664,4932.905510052229,0.07211538461538458,3
2021,Cartagena,60-64,42,In-person,0,102,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,60-64,42,In-person,0,103,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,60-64,42,In-person,0,111,GP,142.29535125150656,4932.905510052229,0.028846153846153837,1
2021,Cartagena,60-64,42,In-person,0,112,GP,308.3065943782642,4932.905510052229,0.06249999999999998,3
2021,Cartagena,60-64,42,In-person,0,113,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,60-64,42,In-person,0,116,GP,94.86356750100438,4932.905510052229,0.019230769230769225,1
2021,Cartagena,60-64,42,In-person,0,117,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,60-64,42,In-person,0,118,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,60-64,42,In-person,0,121,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,60-64,42,In-person,0,126,GP,189.72713500200874,4932.905510052229,0.03846153846153844,2
2021,Cartagena,60-64,42,In-person,0,133,GP,237.1589187525109,4932.905510052229,0.04807692307692306,2
2021,Cartagena,60-64,42,In-person,0,134,GP,213.44302687725983,4932.905510052229,0.043269230769230754,2
2021,Cartagena,60-64,42,In-person,0,151,GP,260.87481062776203,4932.905510052229,0.05288461538461537,2
2021,Cartagena,60-64,42,In-person,0,154,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,60-64,42,In-person,0,235,GP,308.3065943782642,4932.905510052229,0.06249999999999998,3
2021,Cartagena,60-64,42,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,3
2021,Cartagena,60-64,42,In-person,0,266,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,60-64,42,In-person,0,269,GP,94.86356750100438,4932.905510052229,0.019230769230769225,1
2021,Cartagena,60-64,42,In-person,0,271,GP,71.1476756257533,4932.905510052229,0.01442307692307692,1
2021,Cartagena,65-69,32,In-person,0,95,GP,308.3065943782642,4932.905510052229,0.06249999999999998,2
2021,Cartagena,65-69,32,In-person,0,96,GP,355.7383781287664,4932.905510052229,0.07211538461538458,2
2021,Cartagena,65-69,32,In-person,0,99,GP,355.7383781287664,4932.905510052229,0.07211538461538458,2
2021,Cartagena,65-69,32,In-person,0,111,GP,142.29535125150656,4932.905510052229,0.028846153846153837,1
2021,Cartagena,65-69,32,In-person,0,112,GP,308.3065943782642,4932.905510052229,0.06249999999999998,2
2021,Cartagena,65-69,32,In-person,0,116,GP,94.86356750100438,4932.905510052229,0.019230769230769225,1
2021,Cartagena,65-69,32,In-person,0,117,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,65-69,32,In-person,0,121,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,65-69,32,In-person,0,126,GP,189.72713500200874,4932.905510052229,0.03846153846153844,1
2021,Cartagena,65-69,32,In-person,0,133,GP,237.1589187525109,4932.905510052229,0.04807692307692306,2
2021,Cartagena,65-69,32,In-person,0,134,GP,213.44302687725983,4932.905510052229,0.043269230769230754,1
2021,Cartagena,65-69,32,In-person,0,151,GP,260.87481062776203,4932.905510052229,0.05288461538461537,2
2021,Cartagena,65-69,32,In-person,0,154,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,65-69,32,In-person,0,235,GP,308.3065943782642,4932.905510052229,0.06249999999999998,2
2021,Cartagena,65-69,32,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,2
2021,Cartagena,65-69,32,In-person,0,269,GP,94.86356750100438,4932.905510052229,0.019230769230769225,1
2021,Cartagena,70-74,24,In-person,0,95,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2021,Cartagena,70-74,24,In-person,0,96,GP,355.7383781287664,4932.905510052229,0.07211538461538458,2
2021,Cartagena,70-74,24,In-person,0,99,GP,355.7383781287664,4932.905510052229,0.07211538461538458,2
2021,Cartagena,70-74,24,In-person,0,111,GP,142.29535125150656,4932.905510052229,0.028846153846153837,1
2021,Cartagena,70-74,24,In-person,0,112,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2021,Cartagena,70-74,24,In-person,0,117,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,70-74,24,In-person,0,121,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,70-74,24,In-person,0,126,GP,189.72713500200874,4932.905510052229,0.03846153846153844,1
2021,Cartagena,70-74,24,In-person,0,133,GP,237.1589187525109,4932.905510052229,0.04807692307692306,1
2021,Cartagena,70-74,24,In-person,0,134,GP,213.44302687725983,4932.905510052229,0.043269230769230754,1
2021,Cartagena,70-74,24,In-person,0,151,GP,260.87481062776203,4932.905510052229,0.05288461538461537,1
2021,Cartagena,70-74,24,In-person,0,154,GP,118.57945937625547,4932.905510052229,0.02403846153846153,1
2021,Cartagena,70-74,24,In-person,0,235,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2021,Cartagena,70-74,24,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,2
2021,Cartagena,75-79,19,In-person,0,95,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2021,Cartagena,75-79,19,In-person,0,96,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2021,Cartagena,75-79,19,In-person,0,99,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2021,Cartagena,75-79,19,In-person,0,111,GP,142.29535125150656,4932.905510052229,0.028846153846153837,1
2021,Cartagena,75-79,19,In-person,0,112,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2021,Cartagena,75-79,19,In-person,0,126,GP,189.72713500200874,4932.905510052229,0.03846153846153844,1
2021,Cartagena,75-79,19,In-person,0,133,GP,237.1589187525109,4932.905510052229,0.04807692307692306,1
2021,Cartagena,75-79,19,In-person,0,134,GP,213.44302687725983,4932.905510052229,0.043269230769230754,1
2021,Cartagena,75-79,19,In-person,0,151,GP,260.87481062776203,4932.905510052229,0.05288461538461537,1
2021,Cartagena,75-79,19,In-person,0,235,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2021,Cartagena,75-79,19,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2021,Cartagena,80-84,14,In-person,0,95,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2021,Cartagena,80-84,14,In-person,0,96,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2021,Cartagena,80-84,14,In-person,0,99,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2021,Cartagena,80-84,14,In-person,0,112,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2021,Cartagena,80-84,14,In-person,0,126,GP,189.72713500200874,4932.905510052229,0.03846153846153844,1
2021,Cartagena,80-84,14,In-person,0,133,GP,237.1589187525109,4932.905510052229,0.04807692307692306,1
2021,Cartagena,80-84,14,In-person,0,134,GP,213.44302687725983,4932.905510052229,0.043269230769230754,1
2021,Cartagena,80-84,14,In-person,0,151,GP,260.87481062776203,4932.905510052229,0.05288461538461537,1
2021,Cartagena,80-84,14,In-person,0,235,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2021,Cartagena,80-84,14,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2021,Cartagena,85-89,10,In-person,0,95,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2021,Cartagena,85-89,10,In-person,0,96,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2021,Cartagena,85-89,10,In-person,0,99,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2021,Cartagena,85-89,10,In-person,0,112,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2021,Cartagena,85-89,10,In-person,0,151,GP,260.87481062776203,4932.905510052229,0.05288461538461537,1
2021,Cartagena,85-89,10,In-person,0,235,GP,308.3065943782642,4932.905510052229,0.06249999999999998,1
2021,Cartagena,85-89,10,In-person,0,236,GP,355.7383781287664,4932.905510052229,0.07211538461538458,1
2021,Lorca,0-4,49,In-person,0,159,GP,455,3743.2143768973488,0.12155328393912011,6
2021,Lorca,0-4,49,In-person,0,160,GP,213.44302687725983,3743.2143768973488,0.05702132055128969,3
2021,Lorca,0-4,49,In-person,0,162,GP,490,3743.2143768973488,0.13090353654982165,6
2021,Lorca,0-4,49,In-person,0,164,GP,67.5,3743.2143768973488,0.01803263003492441,1
2021,Lorca,0-4,49,In-person,0,166,GP,40,3743.2143768973488,0.010686002983658911,1
2021,Lorca,0-4,49,In-person,0,167,GP,71.1476756257533,3743.2143768973488,0.019007106850429903,1
2021,Lorca,0-4,49,In-person,0,170,GP,284.5907025030131,3743.2143768973488,0.0760284274017196,4
2021,Lorca,0-4,49,In-person,0,171,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2021,Lorca,0-4,49,In-person,0,172,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2021,Lorca,0-4,49,In-person,0,174,GP,420,3743.2143768973488,0.11220303132841856,5
2021,Lorca,0-4,49,In-person,0,244,GP,403.17016187926856,3743.2143768973488,0.10770693881910275,5
2021,Lorca,0-4,49,In-person,0,246,GP,47.43178375050219,3743.2143768973488,0.012671404566953266,1
2021,Lorca,0-4,49,In-person,0,250,GP,308.3065943782642,3743.2143768973488,0.08236412968519623,4
